,training_start_date,testing_date,label,gbrt_oosR2,linear_oosR2,plsr_oosR2,lasso_oosR2,nn_oosR2
236,2018-01-24,2018-10-24,Y_M_2,0.238442722432426,0.2653773161307268,0.25246447086378565,0.262460195757654,0.23730771146581706
237,2018-01-24,2018-10-24,Y_M_3,0.1739293131526366,0.18217778116232952,0.17210528061006913,0.1789872639701279,-2.049473180428685
238,2018-01-24,2018-10-24,Y_M_4,0.12383551209899091,0.1154951505108226,0.10720389459060431,0.11204332406545325,-0.17678679884315063
239,2018-01-24,2018-10-24,Y_M_5,0.11154907206837072,0.08276149629549545,0.07610199086326697,0.07887978113978011,0.07270078796720236
240,2018-01-24,2018-10-25,Y_M_1,0.1513066017406731,0.12136203201452689,0.11836594051828353,0.13644010704067255,0.09512377453887289
241,2018-01-24,2018-10-25,Y_M_2,0.09396408483168472,0.11851362374741325,0.11475737759996398,0.12928237868003445,0.05479549513859372
242,2018-01-24,2018-10-25,Y_M_3,0.030288866575761686,0.145051172757949,0.13179093108305284,0.15359864321307826,-5.779305843237571
243,2018-01-24,2018-10-25,Y_M_4,0.10826797054894977,0.15642111570585057,0.1358541937890515,0.16048260329697805,-0.06122075972953511
244,2018-01-24,2018-10-25,Y_M_5,0.121910732421743,0.16253324594761998,0.1433417620895422,0.16191441135575713,0.24388560470118092
245,2018-01-24,2018-10-26,Y_M_1,0.2760145960436404,0.22694513153779772,0.22037507877270646,0.22257278211151355,0.15395216890566354
246,2018-01-24,2018-10-26,Y_M_2,0.24547633956701886,0.23180861781058035,0.21908410470459272,0.22588054871791852,0.21054952589495546
247,2018-01-24,2018-10-26,Y_M_3,0.18357851622726373,0.1826722997903082,0.1736662744565357,0.17960664866581633,-3.0679870457023224
248,2018-01-24,2018-10-26,Y_M_4,0.1349050361583113,0.12055296673242832,0.11124665670723378,0.11897420501470403,0.0915317391280004
249,2018-01-24,2018-10-26,Y_M_5,0.10305052704856754,0.087841908061417,0.07743658584456814,0.08790013759950621,0.05972831167871839
250,2018-01-24,2018-10-29,Y_M_1,0.25139023934147964,0.1977477910346115,0.19359140652368967,0.1986341972213743,0.14972892605193022
